user_id,signup_timestamp,email,ip_address,user_agent,session_duration_seconds,pages_viewed,form_fill_time_seconds,mouse_movements,typing_speed_cpm,screen_resolution,timezone_offset,is_vpn,referral_source,profile_completeness,has_profile_photo,bio_length,email_has_numbers,email_length,ip_signup_count_24h,device_signup_count_24h,claimed_country,ip_country,country_mismatch,is_fraud
3603,2024-03-11 13:19:00,emma.garcia123@yahoo.com,185.42.246.41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",359,7,290,436,155,1536x864,-6,False,direct,0.792601855733364,False,363,True,14,0,0,UK,UK,False,False
845,2024-04-08 17:34:00,emma.smith671@hotmail.com,98.86.37.230,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",122,14,64,721,350,1366x768,-8,False,linkedin,0.6644756559832325,True,66,True,13,1,0,IN,IN,False,False
542,2024-04-27 20:49:00,alex.miller135@gmail.com,177.126.17.70,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",336,15,73,178,168,2560x1440,-8,False,google,0.8713259914154243,True,127,True,14,0,1,DE,DE,False,False
3724,2024-12-21 03:07:00,lisa.jones683@gmail.com,109.0.58.209,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",404,4,211,411,313,2560x1440,-7,False,referral,0.9839377695647858,False,452,True,13,1,0,PK,PK,False,False
4187,2024-09-28 03:18:00,emma.williams753@hotmail.com,17.9.95.244,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",430,9,213,773,382,1536x864,-8,False,twitter,0.7750293525798077,True,341,True,16,2,1,FR,FR,False,False
3679,2024-12-15 07:25:00,alex.johnson760@hotmail.com,71.207.180.253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",104,7,101,933,277,1366x768,8,False,twitter,0.9078365651699235,True,150,True,15,1,1,NG,NG,False,False
8899,2024-10-06 16:04:00,sarah.jones76@hotmail.com,191.84.184.129,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",81,9,88,855,250,1366x768,-7,False,google,0.854405938121311,True,101,True,13,2,1,NG,NG,False,False
7967,2024-04-13 12:43:00,anna.davis565@yahoo.com,158.27.254.209,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",483,4,31,496,360,2560x1440,2,False,facebook,0.5103246207592134,False,178,True,13,0,0,PH,PH,False,False
8485,2024-11-18 04:04:00,jane.garcia62@hotmail.com,190.229.106.50,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",285,2,242,135,300,2560x1440,2,False,facebook,0.578937105963076,False,370,True,13,1,0,IN,IN,False,False
6075,2024-11-24 21:38:00,john.williams826@icloud.com,81.84.163.111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",324,6,289,507,391,1440x900,9,False,twitter,0.6744133410765694,False,481,True,16,0,0,UK,UK,False,False
7340,2024-01-20 18:55:00,lisa.johnson504@yahoo.com,73.8.101.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,378,7,202,218,190,1536x864,1,False,facebook,0.6578185532715886,True,429,True,15,0,0,BD,BD,False,False
8225,2024-09-10 06:51:00,chris.smith398@yahoo.com,202.59.30.44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",503,13,237,466,345,1920x1080,-4,False,linkedin,0.7920051187546117,False,403,True,14,0,0,NG,NG,False,False
7246,2024-10-22 02:14:00,anna.miller160@outlook.com,93.253.66.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",447,2,57,170,358,1440x900,2,False,twitter,0.6068766071557898,True,416,True,14,1,1,CA,CA,False,False
9710,2024-03-01 06:01:00,xoxdowk56axqg@10minutemail.com,139.59.131.19,,37,1,6,39,1235,2560x1440,-7,True,direct,0.1302847151834754,False,27,True,13,15,3,NG,PK,True,True
8290,2024-08-04 08:24:00,alex.garcia769@hotmail.com,138.216.98.3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,362,8,204,865,248,2560x1440,8,False,linkedin,0.8390606243771225,True,217,True,14,2,1,PK,PK,False,False
7137,2024-02-27 07:51:00,david.brown964@outlook.com,166.168.233.213,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",555,15,92,341,318,2560x1440,9,False,email,0.7223859382387379,False,130,True,14,1,0,PK,PK,False,False
2964,2024-12-26 03:53:00,john.davis407@hotmail.com,142.53.51.177,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",242,13,81,123,299,1536x864,8,False,referral,0.5814942248489835,False,97,True,13,1,1,NG,NG,False,False
7559,2024-07-11 16:27:00,mike.brown243@hotmail.com,52.159.71.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,571,12,130,395,262,1440x900,0,False,linkedin,0.8639698388979951,False,323,True,13,1,0,NG,NG,False,False
2529,2024-05-31 19:18:00,lisa.garcia433@outlook.com,160.48.180.31,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",186,8,51,915,203,1440x900,5,False,linkedin,0.9873419057244385,True,64,True,14,1,0,CA,CA,False,False
7284,2024-12-01 18:44:00,david.smith654@yahoo.com,151.20.1.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,414,9,283,259,164,2560x1440,8,False,email,0.7414731816446811,True,439,True,14,0,0,US,US,False,False
5772,2024-10-19 22:36:00,john.williams380@gmail.com,31.93.220.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,340,10,298,474,269,1366x768,-6,False,twitter,0.5426961538745949,True,108,True,16,2,1,UK,UK,False,False
1048,2024-05-18 13:05:00,jane.brown889@yahoo.com,114.217.75.220,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",262,14,240,217,153,1440x900,-4,False,referral,0.5465767419524401,True,120,True,13,0,0,PH,PH,False,False
7045,2024-03-27 23:36:00,david.brown535@hotmail.com,208.34.225.152,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,485,15,238,934,193,1366x768,-4,False,email,0.7780417023607389,True,52,True,14,0,1,IN,IN,False,False
1960,2024-09-01 04:51:00,lisa.jones131@outlook.com,25.200.93.213,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",365,8,168,589,212,1440x900,0,False,google,0.8838855341993255,False,477,True,13,0,0,IN,IN,False,False
2530,2024-09-13 14:36:00,john.miller392@gmail.com,81.206.36.79,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",131,12,218,729,193,1366x768,-6,False,referral,0.6686736976846452,False,320,True,14,2,0,PK,PK,False,False
9048,2024-03-05 08:01:00,sarah.davis359@outlook.com,42.210.236.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,385,6,223,115,300,1440x900,1,False,referral,0.8067519393075413,False,224,True,14,2,1,US,US,False,False
7603,2024-03-26 09:19:00,jane.johnson790@icloud.com,19.140.222.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",316,6,285,671,298,1366x768,5,False,referral,0.5197850097862582,True,369,True,15,2,0,US,US,False,False
6524,2024-11-14 02:19:00,chris.jones135@gmail.com,53.226.10.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",444,9,52,395,322,1440x900,8,False,google,0.5221509976114782,False,368,True,14,2,1,UK,UK,False,False
237,2024-04-21 23:04:00,anna.johnson610@hotmail.com,186.166.247.45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",367,2,225,180,349,1440x900,0,False,email,0.7171521984656218,False,111,True,15,0,0,PH,PH,False,False
4917,2024-07-13 09:02:00,alex.smith941@yahoo.com,105.105.210.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",441,9,183,585,365,2560x1440,1,False,twitter,0.5249323481612027,True,72,True,13,2,1,UK,UK,False,False
6479,2024-05-19 03:35:00,sarah.garcia528@outlook.com,52.177.95.93,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",534,2,78,129,379,1366x768,5,False,twitter,0.923214983612372,True,405,True,15,2,0,BD,BD,False,False
1133,2024-09-12 16:42:00,emma.davis724@hotmail.com,54.60.181.150,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",224,11,105,778,262,1920x1080,3,False,twitter,0.9808659574373076,False,156,True,13,2,0,CA,CA,False,False
6976,2024-11-04 01:48:00,jane.miller958@outlook.com,135.14.140.51,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",400,4,97,594,266,1536x864,3,False,email,0.7697618592547542,True,310,True,14,1,0,BD,BD,False,False
5901,2024-05-13 16:40:00,jane.miller199@outlook.com,214.31.149.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",349,12,143,385,244,2560x1440,-4,False,twitter,0.6127635967142381,True,500,True,14,0,0,DE,DE,False,False
9057,2024-05-09 10:23:00,sarah.garcia109@yahoo.com,95.75.143.201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",176,15,57,146,381,2560x1440,0,False,email,0.7417766382547358,False,425,True,15,0,0,PK,PK,False,False
4259,2024-07-09 23:24:00,david.brown811@hotmail.com,147.146.185.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",79,11,289,615,303,1536x864,-7,False,linkedin,0.6596016028976008,True,431,True,14,1,0,DE,DE,False,False
8840,2024-02-06 08:23:00,sarah.brown531@icloud.com,2.74.124.147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",346,15,209,519,210,1366x768,2,False,twitter,0.5932428827821357,False,241,True,14,1,0,IN,IN,False,False
6965,2024-05-09 06:29:00,lisa.johnson269@outlook.com,153.239.154.122,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,445,3,115,790,353,1920x1080,3,False,google,0.5000844567509419,True,435,True,15,1,0,DE,DE,False,False
9979,2024-02-10 03:43:00,8kt30u3xr@tempmail.com,185.199.171.171,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",21,1,4,45,1591,1920x1080,-8,True,suspicious_affiliate,0.11143880384052621,True,39,True,9,15,4,DE,DE,False,True
792,2024-03-29 11:39:00,jane.brown818@icloud.com,55.214.243.187,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",496,9,192,146,154,1440x900,-6,False,referral,0.9321294152860047,False,195,True,13,0,0,IN,IN,False,False
1985,2024-02-10 05:54:00,lisa.davis264@icloud.com,135.223.226.43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",569,14,226,731,171,1440x900,-8,False,twitter,0.6896998983061304,False,451,True,13,0,1,BD,BD,False,False
5656,2024-02-08 21:55:00,chris.smith375@icloud.com,116.60.245.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",279,2,163,964,209,1920x1080,-4,False,google,0.8762740422292847,True,217,True,14,1,1,PK,PK,False,False
8739,2024-06-24 09:35:00,mike.davis969@icloud.com,45.24.72.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",222,13,114,391,152,1440x900,5,False,google,0.8374558594265176,True,433,True,13,1,0,US,US,False,False
7935,2024-08-03 06:24:00,anna.smith491@outlook.com,120.177.217.93,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",77,8,239,600,214,2560x1440,-7,False,facebook,0.9639525235125308,True,237,True,13,2,1,IN,IN,False,False
6097,2024-01-23 05:18:00,sarah.miller98@gmail.com,45.136.85.140,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",505,13,265,693,271,1920x1080,-7,False,twitter,0.8077952787847219,False,322,True,14,1,1,PK,PK,False,False
5907,2024-10-04 00:39:00,jane.johnson813@yahoo.com,4.133.187.102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",299,6,245,216,192,1440x900,-4,False,facebook,0.5071492369351245,True,426,True,15,1,1,FR,FR,False,False
7373,2024-11-03 19:05:00,alex.miller170@yahoo.com,84.31.94.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,185,10,71,386,322,1366x768,8,False,linkedin,0.8391874803785757,True,234,True,14,1,1,BD,BD,False,False
8128,2024-02-23 15:56:00,john.garcia433@icloud.com,110.118.205.197,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,523,7,215,563,311,1536x864,8,False,facebook,0.7339142744385305,False,52,True,14,2,1,PK,PK,False,False
2978,2024-10-06 03:55:00,chris.davis974@hotmail.com,17.50.150.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",242,8,89,221,276,2560x1440,-8,False,facebook,0.5610574646848796,True,476,True,14,1,1,US,US,False,False
8861,2024-03-31 08:50:00,jane.smith365@gmail.com,131.180.80.143,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",379,13,51,446,379,1440x900,-6,False,google,0.7043991427299225,True,311,True,13,0,1,CA,CA,False,False
9301,2024-03-07 21:37:00,sarah.johnson915@icloud.com,82.57.76.161,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",87,9,284,385,300,1920x1080,-5,False,google,0.8012942137547154,True,313,True,16,2,1,CA,CA,False,False
6721,2024-05-07 02:45:00,emma.smith948@yahoo.com,74.198.146.98,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",275,11,217,512,359,1440x900,5,False,facebook,0.8879821333675206,False,375,True,13,1,0,UK,UK,False,False
7842,2024-06-21 08:06:00,john.brown981@yahoo.com,125.226.0.74,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,215,7,98,334,322,1536x864,-5,False,referral,0.8075888082566132,True,179,True,13,2,0,PK,PK,False,False
5524,2024-06-13 04:59:00,mike.jones92@icloud.com,216.129.12.161,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,481,11,194,199,343,1366x768,0,False,facebook,0.6112216811345729,True,494,True,12,1,1,FR,FR,False,False
8721,2024-08-29 20:35:00,john.brown919@yahoo.com,89.249.106.155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",369,5,212,663,374,1920x1080,-4,False,facebook,0.910218433480747,True,218,True,13,1,0,IN,IN,False,False
8431,2024-04-27 00:26:00,chris.jones498@icloud.com,50.144.100.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",517,13,253,400,372,1536x864,2,False,facebook,0.700809534940291,False,459,True,14,0,1,BD,BD,False,False
9008,2024-10-31 21:40:00,mike.smith680@hotmail.com,151.101.44.38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",234,12,292,135,311,1536x864,3,False,referral,0.6347450357516475,False,188,True,13,2,1,NG,NG,False,False
8603,2024-12-11 22:09:00,lisa.johnson841@outlook.com,200.84.44.196,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",501,2,165,477,186,1920x1080,-6,False,direct,0.8645395743708919,True,112,True,15,2,0,DE,DE,False,False
7174,2024-07-28 03:46:00,john.davis372@yahoo.com,85.60.34.87,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,68,15,236,516,245,1366x768,0,False,facebook,0.5487218410525914,False,68,True,13,1,1,US,US,False,False
3919,2024-10-10 02:28:00,emma.miller185@icloud.com,68.178.155.158,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",539,7,255,585,398,2560x1440,3,False,email,0.9908165044953883,True,376,True,14,2,1,NG,NG,False,False
3138,2024-02-24 05:52:00,jane.williams928@gmail.com,42.175.30.215,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",575,9,199,161,283,2560x1440,2,False,email,0.5207735046562465,True,351,True,16,1,0,PK,PK,False,False
9416,2024-11-14 07:31:00,alex.williams517@hotmail.com,108.202.115.199,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",569,8,100,943,188,1366x768,-6,False,facebook,0.7800872759593631,True,110,True,16,2,0,US,US,False,False
9933,2024-04-01 04:04:00,e7tf3u18mpl@tempmail.com,185.199.53.152,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",43,1,9,22,1151,2560x1440,-7,True,direct,0.28430442024132907,False,21,True,11,17,10,UK,BD,True,True
5789,2024-06-06 06:05:00,chris.garcia369@outlook.com,156.9.124.122,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",200,5,268,768,400,2560x1440,-7,False,referral,0.9833828380349765,True,385,True,15,1,0,BD,BD,False,False
4073,2024-01-03 19:07:00,chris.smith635@gmail.com,77.238.91.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",140,4,216,566,208,1536x864,-6,False,google,0.5227616069083185,True,420,True,14,2,0,DE,DE,False,False
3287,2024-08-31 11:59:00,mike.jones525@hotmail.com,133.82.66.38,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",388,11,144,164,276,1440x900,3,False,twitter,0.7525582679453001,True,297,True,13,0,1,US,US,False,False
3229,2024-04-03 15:20:00,jane.williams382@icloud.com,114.36.139.134,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,418,4,80,795,253,1366x768,5,False,email,0.7477926372270712,True,281,True,16,1,0,UK,UK,False,False
1826,2024-12-19 07:36:00,david.smith31@hotmail.com,28.36.241.32,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",265,13,161,465,250,1536x864,9,False,linkedin,0.957678347632559,True,218,True,13,2,1,DE,DE,False,False
5548,2024-11-04 04:18:00,jane.smith605@outlook.com,56.116.160.151,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",95,10,135,786,310,2560x1440,2,False,linkedin,0.6615680375549222,False,345,True,13,2,0,BD,BD,False,False
593,2024-06-15 23:30:00,lisa.brown287@hotmail.com,185.240.23.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,444,2,81,157,313,1440x900,3,False,linkedin,0.7190621864930022,True,291,True,13,0,0,IN,IN,False,False
2725,2024-10-02 08:25:00,sarah.garcia687@outlook.com,9.242.3.170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",167,9,221,720,199,2560x1440,-6,False,twitter,0.9646356100945959,True,67,True,15,2,1,IN,IN,False,False
4137,2024-11-20 05:32:00,emma.davis745@icloud.com,223.184.145.143,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",155,3,239,748,392,1920x1080,-6,False,google,0.9904277668102702,True,327,True,13,1,0,UK,UK,False,False
560,2024-06-24 22:32:00,david.brown479@yahoo.com,142.137.46.132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",327,2,89,629,318,2560x1440,-6,False,twitter,0.7934103806428274,True,243,True,14,2,0,IN,IN,False,False
7406,2024-10-06 12:17:00,lisa.williams683@hotmail.com,50.2.142.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",573,11,172,273,185,1920x1080,-6,False,facebook,0.9176583899800526,True,355,True,16,0,1,PH,PH,False,False
8806,2024-09-09 10:45:00,lisa.davis707@icloud.com,85.225.43.228,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",192,11,264,399,261,1920x1080,5,False,facebook,0.5117445200041228,False,327,True,13,1,1,PK,PK,False,False
8386,2024-01-08 06:44:00,alex.brown346@gmail.com,137.21.138.237,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,355,9,164,456,367,1366x768,5,False,facebook,0.8607555234290756,True,145,True,13,1,0,NG,NG,False,False
243,2024-02-25 00:18:00,chris.johnson926@hotmail.com,223.197.118.251,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",383,9,75,290,200,2560x1440,3,False,referral,0.5107442291071728,True,321,True,16,1,1,NG,NG,False,False
7268,2024-10-25 13:32:00,david.johnson92@gmail.com,7.151.102.139,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",344,9,186,429,302,1440x900,0,False,google,0.7200458326067769,True,209,True,15,1,1,UK,UK,False,False
5435,2024-11-10 18:09:00,anna.williams15@yahoo.com,155.176.13.192,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",69,4,298,419,225,1920x1080,8,False,facebook,0.8721910682708507,True,289,True,15,2,0,DE,DE,False,False
4437,2024-07-10 05:49:00,anna.smith11@yahoo.com,152.159.230.45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",444,9,124,624,400,1440x900,-6,False,email,0.6438332676205631,False,181,True,12,0,0,DE,DE,False,False
9684,2024-08-20 01:30:00,x7ov239qvcd7ncc@mailinator.com,104.238.203.16,curl/7.68.0,10,1,15,39,1243,1366x768,-8,True,direct,0.3594181563676152,False,15,True,15,9,8,DE,DE,False,True
8106,2024-03-05 04:11:00,lisa.smith777@gmail.com,42.44.168.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",152,6,60,808,391,1920x1080,-7,False,referral,0.6468280246330893,True,143,True,13,2,1,UK,UK,False,False
405,2024-01-27 20:09:00,chris.brown242@icloud.com,53.64.46.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,579,3,248,842,269,1366x768,9,False,facebook,0.622462479114595,True,177,True,14,1,1,BD,BD,False,False
